113,Riverina,Broadacre crops - Cereal crops - All other cereals for grain or seed - Area (ha),2201.08,14.67
113,Riverina,Broadacre crops - Cereal crops - All other cereals for grain or seed - Production (t),807.73,14.67
113,Riverina,Broadacre crops - Cereal crops - All other cereals for grain or seed - Yield (t/ha),0.37,..
113,Riverina,Fruit and nuts - Citrus fruit - Mandarins - Total trees (no.),132665.45,12.02
113,Riverina,Fruit and nuts - Citrus fruit - Mandarins - Trees not yet of bearing age (no.),13974.19,3.32
113,Riverina,Fruit and nuts - Citrus fruit - Mandarins - Trees of bearing age (no.),118691.26,11.02
113,Riverina,Fruit and nuts - Citrus fruit - Mandarins - Production (t),2275.33131,11.02
113,Riverina,Fruit and nuts - Citrus fruit - Mandarins - Yield (t/tree),0.01917,..
113,Riverina,Fruit and nuts - Citrus fruit - Oranges - Total trees (no.),1994231.17,223.01
113,Riverina,Fruit and nuts - Citrus fruit - Oranges - Trees not yet of bearing age (no.),41223.44,29.93
113,Riverina,Fruit and nuts - Citrus fruit - Oranges - Trees of bearing age (no.),1953007.74,223.01
113,Riverina,Fruit and nuts - Citrus fruit - Oranges - Production (t),101928.32683,223.01
113,Riverina,Fruit and nuts - Citrus fruit - Oranges - Yield (t/tree),0.05219,..
113,Riverina,Fruit and nuts - Citrus fruit - Other citrus fruit n.e.c. - Total trees (no.),70458.47,31.88
113,Riverina,Fruit and nuts - Citrus fruit - Other citrus fruit n.e.c. - Trees not yet of bearing age (no.),12252.97,8.54
113,Riverina,Fruit and nuts - Citrus fruit - Other citrus fruit n.e.c. - Trees of bearing age (no.),58205.5,24.34
114,Southern Highlands and Shoalhaven,Broadacre crops - Cereal crops - Maize for grain - Area (ha),179.09,6.56
114,Southern Highlands and Shoalhaven,Broadacre crops - Cereal crops - Maize for grain - Production (t),3193.07,6.56
114,Southern Highlands and Shoalhaven,Broadacre crops - Cereal crops - Maize for grain - Yield (t/ha),17.83,..
114,Southern Highlands and Shoalhaven,Fruit and nuts - Citrus fruit - Mandarins - Total trees (no.),3.03,3.03
114,Southern Highlands and Shoalhaven,Fruit and nuts - Citrus fruit - Mandarins - Trees not yet of bearing age (no.),3.03,3.03
114,Southern Highlands and Shoalhaven,Fruit and nuts - Citrus fruit - Oranges - Total trees (no.),3.03,3.03
114,Southern Highlands and Shoalhaven,Fruit and nuts - Citrus fruit - Oranges - Trees not yet of bearing age (no.),3.03,3.03
114,Southern Highlands and Shoalhaven,Fruit and nuts - Citrus fruit - Other citrus fruit n.e.c. - Total trees (no.),12.11,3.03
114,Southern Highlands and Shoalhaven,Fruit and nuts - Citrus fruit - Other citrus fruit n.e.c. - Trees not yet of bearing age (no.),12.11,3.03
115,Sydney - Baulkham Hills and Hawkesbury,Fruit and nuts - Citrus fruit - Mandarins - Total trees (no.),8148.82,6.08
115,Sydney - Baulkham Hills and Hawkesbury,Fruit and nuts - Citrus fruit - Mandarins - Trees not yet of bearing age (no.),45.61,1.52
115,Sydney - Baulkham Hills and Hawkesbury,Fruit and nuts - Citrus fruit - Mandarins - Trees of bearing age (no.),8103.21,6.08
115,Sydney - Baulkham Hills and Hawkesbury,Fruit and nuts - Citrus fruit - Mandarins - Production (t),331.42582,6.08
115,Sydney - Baulkham Hills and Hawkesbury,Fruit and nuts - Citrus fruit - Mandarins - Yield (t/tree),0.0409,..
115,Sydney - Baulkham Hills and Hawkesbury,Fruit and nuts - Citrus fruit - Oranges - Total trees (no.),7916.1,9.02
115,Sydney - Baulkham Hills and Hawkesbury,Fruit and nuts - Citrus fruit - Oranges - Trees of bearing age (no.),7916.1,9.02
115,Sydney - Baulkham Hills and Hawkesbury,Fruit and nuts - Citrus fruit - Oranges - Production (t),329.15496,9.02
115,Sydney - Baulkham Hills and Hawkesbury,Fruit and nuts - Citrus fruit - Oranges - Yield (t/tree),0.04158,..
115,Sydney - Baulkham Hills and Hawkesbury,Fruit and nuts - Citrus fruit - Other citrus fruit n.e.c. - Total trees (no.),2143.63,4.56
115,Sydney - Baulkham Hills and Hawkesbury,Fruit and nuts - Citrus fruit - Other citrus fruit n.e.c. - Trees of bearing age (no.),2143.63,4.56
123,Sydney - Outer South West,Fruit and nuts - Citrus fruit - Mandarins - Total trees (no.),33.15,3.32
123,Sydney - Outer South West,Fruit and nuts - Citrus fruit - Mandarins - Trees of bearing age (no.),33.15,3.32
123,Sydney - Outer South West,Fruit and nuts - Citrus fruit - Mandarins - Production (t),0.39781,3.32
123,Sydney - Outer South West,Fruit and nuts - Citrus fruit - Mandarins - Yield (t/tree),0.012,..
123,Sydney - Outer South West,Fruit and nuts - Citrus fruit - Oranges - Total trees (no.),99.45,3.32
123,Sydney - Outer South West,Fruit and nuts - Citrus fruit - Oranges - Trees of bearing age (no.),99.45,3.32
123,Sydney - Outer South West,Fruit and nuts - Citrus fruit - Oranges - Production (t),1.32603,3.32
123,Sydney - Outer South West,Fruit and nuts - Citrus fruit - Oranges - Yield (t/tree),0.01333,..
123,Sydney - Outer South West,Fruit and nuts - Citrus fruit - Other citrus fruit n.e.c. - Total trees (no.),198.9,3.32
123,Sydney - Outer South West,Fruit and nuts - Citrus fruit - Other citrus fruit n.e.c. - Trees not yet of bearing age (no.),132.6,3.32
123,Sydney - Outer South West,Fruit and nuts - Citrus fruit - Other citrus fruit n.e.c. - Trees of bearing age (no.),66.3,3.32
124,Sydney - Outer West and Blue Mountains,Fruit and nuts - Citrus fruit - Mandarins - Total trees (no.),608.12,1.52
124,Sydney - Outer West and Blue Mountains,Fruit and nuts - Citrus fruit - Mandarins - Trees not yet of bearing age (no.),608.12,1.52
124,Sydney - Outer West and Blue Mountains,Fruit and nuts - Citrus fruit - Oranges - Total trees (no.),18243.62,3.04
124,Sydney - Outer West and Blue Mountains,Fruit and nuts - Citrus fruit - Oranges - Trees of bearing age (no.),18243.62,3.04
124,Sydney - Outer West and Blue Mountains,Fruit and nuts - Citrus fruit - Oranges - Production (t),648.85878,3.04
124,Sydney - Outer West and Blue Mountains,Fruit and nuts - Citrus fruit - Oranges - Yield (t/tree),0.03557,..
124,Sydney - Outer West and Blue Mountains,Fruit and nuts - Citrus fruit - Other citrus fruit n.e.c. - Total trees (no.),1368.27,1.52
124,Sydney - Outer West and Blue Mountains,Fruit and nuts - Citrus fruit - Other citrus fruit n.e.c. - Trees not yet of bearing age (no.),1368.27,1.52
127,Sydney - South West,Broadacre crops - Cereal crops - Maize for grain - Area (ha),9.57,9.57
127,Sydney - South West,Broadacre crops - Cereal crops - Maize for grain - Production (t),9.57,9.57
127,Sydney - South West,Broadacre crops - Cereal crops - Maize for grain - Yield (t/ha),1,..
2,Victoria,Broadacre crops - Cereal crops - Wheat for grain - Area (ha),1446793.41,4257.9
2,Victoria,Broadacre crops - Cereal crops - Wheat for grain - Production (t),3682082.99,4257.9
2,Victoria,Broadacre crops - Cereal crops - Wheat for grain - Yield (t/ha),2.54,..
2,Victoria,Broadacre crops - Cereal crops - Oats for grain - Area (ha),97125.5,1395.12
2,Victoria,Broadacre crops - Cereal crops - Oats for grain - Production (t),188466.98,1395.12
2,Victoria,Broadacre crops - Cereal crops - Oats for grain - Yield (t/ha),1.94,..
2,Victoria,Broadacre crops - Cereal crops - Barley for grain - Area (ha),843675.09,3406.07
2,Victoria,Broadacre crops - Cereal crops - Barley for grain - Production (t),2109686.93,3406.07
2,Victoria,Broadacre crops - Cereal crops - Barley for grain - Yield (t/ha),2.5,..
2,Victoria,Broadacre crops - Cereal crops - Triticale for grain - Area (ha),8379.74,123.31
2,Victoria,Broadacre crops - Cereal crops - Triticale for grain - Production (t),14055.88,123.31
2,Victoria,Broadacre crops - Cereal crops - Triticale for grain - Yield (t/ha),1.68,..
2,Victoria,Broadacre crops - Cereal crops - Sorghum for grain - Area (ha),,11.26
2,Victoria,Broadacre crops - Cereal crops - Sorghum for grain - Production (t),,11.26
2,Victoria,Broadacre crops - Cereal crops - Sorghum for grain - Yield (t/ha),,..
2,Victoria,Broadacre crops - Cereal crops - Maize for grain - Area (ha),5100.81,49.27
2,Victoria,Broadacre crops - Cereal crops - Maize for grain - Production (t),59766.2,49.27
2,Victoria,Broadacre crops - Cereal crops - Maize for grain - Yield (t/ha),11.72,..
2,Victoria,Broadacre crops - Cereal crops - All other cereals for grain or seed - Area (ha),5183.31,34.53
2,Victoria,Broadacre crops - Cereal crops - All other cereals for grain or seed - Production (t),1973.82,34.53
2,Victoria,Broadacre crops - Cereal crops - All other cereals for grain or seed - Yield (t/ha),0.38,..
2,Victoria,Fruit and nuts - Citrus fruit - Mandarins - Total trees (no.),286497.13,67.06
2,Victoria,Fruit and nuts - Citrus fruit - Mandarins - Trees not yet of bearing age (no.),40512.82,8.93
2,Victoria,Fruit and nuts - Citrus fruit - Mandarins - Trees of bearing age (no.),245984.31,65.91
2,Victoria,Fruit and nuts - Citrus fruit - Mandarins - Production (t),14274.28905,65.91
2,Victoria,Fruit and nuts - Citrus fruit - Mandarins - Yield (t/tree),0.05803,..
2,Victoria,Fruit and nuts - Citrus fruit - Oranges - Total trees (no.),989837.49,91.98
2,Victoria,Fruit and nuts - Citrus fruit - Oranges - Trees not yet of bearing age (no.),70300.24,30.07
2,Victoria,Fruit and nuts - Citrus fruit - Oranges - Trees of bearing age (no.),919537.25,91.98
2,Victoria,Fruit and nuts - Citrus fruit - Oranges - Production (t),71408.10413,91.98
2,Victoria,Fruit and nuts - Citrus fruit - Oranges - Yield (t/tree),0.07766,..
2,Victoria,Fruit and nuts - Citrus fruit - Other citrus fruit n.e.c. - Total trees (no.),188430.17,87.85
2,Victoria,Fruit and nuts - Citrus fruit - Other citrus fruit n.e.c. - Trees not yet of bearing age (no.),34955.34,21.61
2,Victoria,Fruit and nuts - Citrus fruit - Other citrus fruit n.e.c. - Trees of bearing age (no.),153474.83,86.44
201,Ballarat,Broadacre crops - Cereal crops - Wheat for grain - Area (ha),48018.07,330.48
201,Ballarat,Broadacre crops - Cereal crops - Wheat for grain - Production (t),140200.02,330.48
201,Ballarat,Broadacre crops - Cereal crops - Wheat for grain - Yield (t/ha),2.92,..
201,Ballarat,Broadacre crops - Cereal crops - Oats for grain - Area (ha),11974.15,171.93
201,Ballarat,Broadacre crops - Cereal crops - Oats for grain - Production (t),27713.74,171.93
201,Ballarat,Broadacre crops - Cereal crops - Oats for grain - Yield (t/ha),2.31,..
201,Ballarat,Broadacre crops - Cereal crops - Barley for grain - Area (ha),12942.52,148.6
201,Ballarat,Broadacre crops - Cereal crops - Barley for grain - Production (t),36011.37,148.6
201,Ballarat,Broadacre crops - Cereal crops - Barley for grain - Yield (t/ha),2.78,..
201,Ballarat,Broadacre crops - Cereal crops - Triticale for grain - Area (ha),2264.98,25.69
201,Ballarat,Broadacre crops - Cereal crops - Triticale for grain - Production (t),3579.61,25.69
201,Ballarat,Broadacre crops - Cereal crops - Triticale for grain - Yield (t/ha),1.58,..
201,Ballarat,Broadacre crops - Cereal crops - Maize for grain - Area (ha),381,1
201,Ballarat,Broadacre crops - Cereal crops - Maize for grain - Production (t),5958.63,1
201,Ballarat,Broadacre crops - Cereal crops - Maize for grain - Yield (t/ha),15.64,..
201,Ballarat,Broadacre crops - Cereal crops - All other cereals for grain or seed - Area (ha),98,1
201,Ballarat,Broadacre crops - Cereal crops - All other cereals for grain or seed - Production (t),100,1
201,Ballarat,Broadacre crops - Cereal crops - All other cereals for grain or seed - Yield (t/ha),1.02,..
202,Bendigo,Broadacre crops - Cereal crops - Wheat for grain - Area (ha),70426.43,338.47
202,Bendigo,Broadacre crops - Cereal crops - Wheat for grain - Production (t),202892.94,338.47
202,Bendigo,Broadacre crops - Cereal crops - Wheat for grain - Yield (t/ha),2.88,..
202,Bendigo,Broadacre crops - Cereal crops - Oats for grain - Area (ha),8268.41,182.78
202,Bendigo,Broadacre crops - Cereal crops - Oats for grain - Production (t),18299.21,182.78
202,Bendigo,Broadacre crops - Cereal crops - Oats for grain - Yield (t/ha),2.21,..
202,Bendigo,Broadacre crops - Cereal crops - Barley for grain - Area (ha),61550.74,357.67
202,Bendigo,Broadacre crops - Cereal crops - Barley for grain - Production (t),167896.22,357.67
202,Bendigo,Broadacre crops - Cereal crops - Barley for grain - Yield (t/ha),2.73,..
202,Bendigo,Broadacre crops - Cereal crops - Maize for grain - Area (ha),780,1
202,Bendigo,Broadacre crops - Cereal crops - Maize for grain - Production (t),6000,1
202,Bendigo,Broadacre crops - Cereal crops - Maize for grain - Yield (t/ha),7.69,..
203,Geelong,Broadacre crops - Cereal crops - Wheat for grain - Area (ha),32396.92,114.84
203,Geelong,Broadacre crops - Cereal crops - Wheat for grain - Production (t),130787.12,114.84
203,Geelong,Broadacre crops - Cereal crops - Wheat for grain - Yield (t/ha),4.04,..
203,Geelong,Broadacre crops - Cereal crops - Oats for grain - Area (ha),1180.68,34.22
203,Geelong,Broadacre crops - Cereal crops - Oats for grain - Production (t),2454.88,34.22
203,Geelong,Broadacre crops - Cereal crops - Oats for grain - Yield (t/ha),2.08,..
203,Geelong,Broadacre crops - Cereal crops - Barley for grain - Area (ha),22353.82,180.61
203,Geelong,Broadacre crops - Cereal crops - Barley for grain - Production (t),68023.7,180.61
203,Geelong,Broadacre crops - Cereal crops - Barley for grain - Yield (t/ha),3.04,..
203,Geelong,Broadacre crops - Cereal crops - Triticale for grain - Area (ha),1249.68,19.12
203,Geelong,Broadacre crops - Cereal crops - Triticale for grain - Production (t),3471.25,19.12
203,Geelong,Broadacre crops - Cereal crops - Triticale for grain - Yield (t/ha),2.78,..
203,Geelong,Broadacre crops - Cereal crops - Maize for grain - Area (ha),381,1
203,Geelong,Broadacre crops - Cereal crops - Maize for grain - Production (t),5958.63,1
203,Geelong,Broadacre crops - Cereal crops - Maize for grain - Yield (t/ha),15.64,..
203,Geelong,Broadacre crops - Cereal crops - All other cereals for grain or seed - Area (ha),247.64,2.91
203,Geelong,Broadacre crops - Cereal crops - All other cereals for grain or seed - Production (t),93.4,2.91
203,Geelong,Broadacre crops - Cereal crops - All other cereals for grain or seed - Yield (t/ha),0.38,..
204,Hume,Broadacre crops - Cereal crops - Wheat for grain - Area (ha),25187.93,134.69
204,Hume,Broadacre crops - Cereal crops - Wheat for grain - Production (t),99764.69,134.69
204,Hume,Broadacre crops - Cereal crops - Wheat for grain - Yield (t/ha),3.96,..
204,Hume,Broadacre crops - Cereal crops - Oats for grain - Area (ha),2348.78,52.26
204,Hume,Broadacre crops - Cereal crops - Oats for grain - Production (t),2939.51,52.26
204,Hume,Broadacre crops - Cereal crops - Oats for grain - Yield (t/ha),1.25,..
204,Hume,Broadacre crops - Cereal crops - Barley for grain - Area (ha),1205.54,12.24
204,Hume,Broadacre crops - Cereal crops - Barley for grain - Production (t),3788.23,12.24
204,Hume,Broadacre crops - Cereal crops - Barley for grain - Yield (t/ha),3.14,..
204,Hume,Broadacre crops - Cereal crops - Triticale for grain - Area (ha),1400.28,46.09
204,Hume,Broadacre crops - Cereal crops - Triticale for grain - Production (t),4186.44,46.09
204,Hume,Broadacre crops - Cereal crops - Triticale for grain - Yield (t/ha),2.99,..
204,Hume,Fruit and nuts - Citrus fruit - Mandarins - Total trees (no.),149.73,3.26
204,Hume,Fruit and nuts - Citrus fruit - Mandarins - Trees of bearing age (no.),149.73,3.26
204,Hume,Fruit and nuts - Citrus fruit - Mandarins - Production (t),0.97653,3.26
204,Hume,Fruit and nuts - Citrus fruit - Mandarins - Yield (t/tree),0.00652,..
204,Hume,Fruit and nuts - Citrus fruit - Oranges - Total trees (no.),10500.1,8.4
204,Hume,Fruit and nuts - Citrus fruit - Oranges - Trees of bearing age (no.),10500.1,8.4
204,Hume,Fruit and nuts - Citrus fruit - Oranges - Production (t),186.36656,8.4
204,Hume,Fruit and nuts - Citrus fruit - Oranges - Yield (t/tree),0.01775,..
204,Hume,Fruit and nuts - Citrus fruit - Other citrus fruit n.e.c. - Total trees (no.),1870.86,8.4
204,Hume,Fruit and nuts - Citrus fruit - Other citrus fruit n.e.c. - Trees of bearing age (no.),1870.86,8.4
205,Latrobe - Gippsland,Broadacre crops - Cereal crops - Wheat for grain - Area (ha),,18.53
205,Latrobe - Gippsland,Broadacre crops - Cereal crops - Wheat for grain - Production (t),,18.53
205,Latrobe - Gippsland,Broadacre crops - Cereal crops - Wheat for grain - Yield (t/ha),,..
205,Latrobe - Gippsland,Broadacre crops - Cereal crops - Oats for grain - Area (ha),1179.49,82.63
205,Latrobe - Gippsland,Broadacre crops - Cereal crops - Oats for grain - Production (t),1091.43,82.63
205,Latrobe - Gippsland,Broadacre crops - Cereal crops - Oats for grain - Yield (t/ha),0.93,..
205,Latrobe - Gippsland,Broadacre crops - Cereal crops - Barley for grain - Area (ha),996.97,7.77
205,Latrobe - Gippsland,Broadacre crops - Cereal crops - Barley for grain - Production (t),4589.87,7.77
205,Latrobe - Gippsland,Broadacre crops - Cereal crops - Barley for grain - Yield (t/ha),4.6,..
205,Latrobe - Gippsland,Broadacre crops - Cereal crops - Triticale for grain - Area (ha),71.49,2.23
205,Latrobe - Gippsland,Broadacre crops - Cereal crops - Triticale for grain - Production (t),114.23,2.23
205,Latrobe - Gippsland,Broadacre crops - Cereal crops - Triticale for grain - Yield (t/ha),1.6,..
205,Latrobe - Gippsland,Broadacre crops - Cereal crops - Sorghum for grain - Area (ha),,7.7
205,Latrobe - Gippsland,Broadacre crops - Cereal crops - Sorghum for grain - Production (t),,7.7
205,Latrobe - Gippsland,Broadacre crops - Cereal crops - Sorghum for grain - Yield (t/ha),,..
205,Latrobe - Gippsland,Broadacre crops - Cereal crops - Maize for grain - Area (ha),610.49,17.18
205,Latrobe - Gippsland,Broadacre crops - Cereal crops - Maize for grain - Production (t),4895.69,17.18
205,Latrobe - Gippsland,Broadacre crops - Cereal crops - Maize for grain - Yield (t/ha),8.02,..
205,Latrobe - Gippsland,Broadacre crops - Cereal crops - All other cereals for grain or seed - Area (ha),77.7,6.48
205,Latrobe - Gippsland,Broadacre crops - Cereal crops - All other cereals for grain or seed - Production (t),148.93,6.48
205,Latrobe - Gippsland,Broadacre crops - Cereal crops - All other cereals for grain or seed - Yield (t/ha),1.92,..
205,Latrobe - Gippsland,Fruit and nuts - Citrus fruit - Other citrus fruit n.e.c. - Total trees (no.),14307.36,2.5
205,Latrobe - Gippsland,Fruit and nuts - Citrus fruit - Other citrus fruit n.e.c. - Trees of bearing age (no.),14307.36,2.5
210,Melbourne - North West,Broadacre crops - Cereal crops - Wheat for grain - Area (ha),1203.38,6.09
210,Melbourne - North West,Broadacre crops - Cereal crops - Wheat for grain - Production (t),3184.03,6.09
210,Melbourne - North West,Broadacre crops - Cereal crops - Wheat for grain - Yield (t/ha),2.65,..
210,Melbourne - North West,Broadacre crops - Cereal crops - Oats for grain - Area (ha),54.55,1.36
210,Melbourne - North West,Broadacre crops - Cereal crops - Oats for grain - Production (t),68.19,1.36
210,Melbourne - North West,Broadacre crops - Cereal crops - Oats for grain - Yield (t/ha),1.25,..
210,Melbourne - North West,Broadacre crops - Cereal crops - Barley for grain - Area (ha),129.37,3.73
210,Melbourne - North West,Broadacre crops - Cereal crops - Barley for grain - Production (t),234.56,3.73
210,Melbourne - North West,Broadacre crops - Cereal crops - Barley for grain - Yield (t/ha),1.81,..
211,Melbourne - Outer East,Fruit and nuts - Citrus fruit - Other citrus fruit n.e.c. - Total trees (no.),47804.24,21.94
211,Melbourne - Outer East,Fruit and nuts - Citrus fruit - Other citrus fruit n.e.c. - Trees not yet of bearing age (no.),1651.38,8.26
211,Melbourne - Outer East,Fruit and nuts - Citrus fruit - Other citrus fruit n.e.c. - Trees of bearing age (no.),46152.86,21.94
212,Melbourne - South East,Broadacre crops - Cereal crops - Wheat for grain - Area (ha),236.38,1.42
212,Melbourne - South East,Broadacre crops - Cereal crops - Wheat for grain - Production (t),1132.34,1.42
212,Melbourne - South East,Broadacre crops - Cereal crops - Wheat for grain - Yield (t/ha),4.79,..
212,Melbourne - South East,Fruit and nuts - Citrus fruit - Other citrus fruit n.e.c. - Total trees (no.),306.55,2.55
212,Melbourne - South East,Fruit and nuts - Citrus fruit - Other citrus fruit n.e.c. - Trees not yet of bearing age (no.),51.09,2.55
212,Melbourne - South East,Fruit and nuts - Citrus fruit - Other citrus fruit n.e.c. - Trees of bearing age (no.),255.46,2.55
213,Melbourne - West,Broadacre crops - Cereal crops - Wheat for grain - Area (ha),1083.55,2.36
213,Melbourne - West,Broadacre crops - Cereal crops - Wheat for grain - Production (t),7387.74,2.36
213,Melbourne - West,Broadacre crops - Cereal crops - Wheat for grain - Yield (t/ha),6.82,..
213,Melbourne - West,Broadacre crops - Cereal crops - Oats for grain - Area (ha),534.18,11.83
213,Melbourne - West,Broadacre crops - Cereal crops - Oats for grain - Production (t),1117.85,11.83
213,Melbourne - West,Broadacre crops - Cereal crops - Oats for grain - Yield (t/ha),2.09,..
213,Melbourne - West,Broadacre crops - Cereal crops - Barley for grain - Area (ha),132.19,2.36
213,Melbourne - West,Broadacre crops - Cereal crops - Barley for grain - Production (t),699.11,2.36
213,Melbourne - West,Broadacre crops - Cereal crops - Barley for grain - Yield (t/ha),5.29,..
213,Melbourne - West,Broadacre crops - Cereal crops - Maize for grain - Area (ha),649,1
213,Melbourne - West,Broadacre crops - Cereal crops - Maize for grain - Production (t),10150,1
213,Melbourne - West,Broadacre crops - Cereal crops - Maize for grain - Yield (t/ha),15.64,..
214,Mornington Peninsula,Broadacre crops - Cereal crops - Wheat for grain - Area (ha),,7.69
214,Mornington Peninsula,Broadacre crops - Cereal crops - Wheat for grain - Production (t),,7.69
214,Mornington Peninsula,Broadacre crops - Cereal crops - Wheat for grain - Yield (t/ha),,..
215,North West,Broadacre crops - Cereal crops - Wheat for grain - Area (ha),1094576.42,2506.7
215,North West,Broadacre crops - Cereal crops - Wheat for grain - Production (t),2503956.18,2506.7
215,North West,Broadacre crops - Cereal crops - Wheat for grain - Yield (t/ha),2.29,..
215,North West,Broadacre crops - Cereal crops - Oats for grain - Area (ha),54143.14,524.1
215,North West,Broadacre crops - Cereal crops - Oats for grain - Production (t),98645.8,524.1
215,North West,Broadacre crops - Cereal crops - Oats for grain - Yield (t/ha),1.82,..
215,North West,Broadacre crops - Cereal crops - Barley for grain - Area (ha),701133.75,2143.34
215,North West,Broadacre crops - Cereal crops - Barley for grain - Production (t),1721187.41,2143.34
215,North West,Broadacre crops - Cereal crops - Barley for grain - Yield (t/ha),2.45,..
215,North West,Broadacre crops - Cereal crops - Triticale for grain - Area (ha),3343.31,29.18
215,North West,Broadacre crops - Cereal crops - Triticale for grain - Production (t),2534.35,29.18
215,North West,Broadacre crops - Cereal crops - Triticale for grain - Yield (t/ha),0.76,..
215,North West,Broadacre crops - Cereal crops - Sorghum for grain - Area (ha),754.4,2.55
215,North West,Broadacre crops - Cereal crops - Sorghum for grain - Production (t),2059.32,2.55
215,North West,Broadacre crops - Cereal crops - Sorghum for grain - Yield (t/ha),2.73,..
215,North West,Broadacre crops - Cereal crops - Maize for grain - Area (ha),104,2
215,North West,Broadacre crops - Cereal crops - Maize for grain - Production (t),1739,2
215,North West,Broadacre crops - Cereal crops - Maize for grain - Yield (t/ha),16.72,..
215,North West,Broadacre crops - Cereal crops - All other cereals for grain or seed - Area (ha),4759.97,24.14
215,North West,Broadacre crops - Cereal crops - All other cereals for grain or seed - Production (t),1631.49,24.14
215,North West,Broadacre crops - Cereal crops - All other cereals for grain or seed - Yield (t/ha),0.34,..
215,North West,Fruit and nuts - Citrus fruit - Mandarins - Total trees (no.),286290.27,62.66
215,North West,Fruit and nuts - Citrus fruit - Mandarins - Trees not yet of bearing age (no.),40512.82,8.93
215,North West,Fruit and nuts - Citrus fruit - Mandarins - Trees of bearing age (no.),245777.44,61.52
215,North West,Fruit and nuts - Citrus fruit - Mandarins - Production (t),14268.74244,61.52
215,North West,Fruit and nuts - Citrus fruit - Mandarins - Yield (t/tree),0.05806,..
215,North West,Fruit and nuts - Citrus fruit - Oranges - Total trees (no.),972397.77,66.5
215,North West,Fruit and nuts - Citrus fruit - Oranges - Trees not yet of bearing age (no.),70300.24,30.07
215,North West,Fruit and nuts - Citrus fruit - Oranges - Trees of bearing age (no.),902097.53,66.5
215,North West,Fruit and nuts - Citrus fruit - Oranges - Production (t),70817.68607,66.5
215,North West,Fruit and nuts - Citrus fruit - Oranges - Yield (t/tree),0.0785,..
215,North West,Fruit and nuts - Citrus fruit - Other citrus fruit n.e.c. - Total trees (no.),86697.37,35.86
215,North West,Fruit and nuts - Citrus fruit - Other citrus fruit n.e.c. - Trees not yet of bearing age (no.),25814.8,6.82
215,North West,Fruit and nuts - Citrus fruit - Other citrus fruit n.e.c. - Trees of bearing age (no.),60882.57,35.86
216,Shepparton,Broadacre crops - Cereal crops - Wheat for grain - Area (ha),118170.87,508.92
216,Shepparton,Broadacre crops - Cereal crops - Wheat for grain - Production (t),410659.45,508.92
216,Shepparton,Broadacre crops - Cereal crops - Wheat for grain - Yield (t/ha),3.48,..
216,Shepparton,Broadacre crops - Cereal crops - Oats for grain - Area (ha),14187.59,236.76
216,Shepparton,Broadacre crops - Cereal crops - Oats for grain - Production (t),28085.21,236.76
216,Shepparton,Broadacre crops - Cereal crops - Oats for grain - Yield (t/ha),1.98,..
216,Shepparton,Broadacre crops - Cereal crops - Barley for grain - Area (ha),27723.86,324.35
216,Shepparton,Broadacre crops - Cereal crops - Barley for grain - Production (t),68869.8,324.35
216,Shepparton,Broadacre crops - Cereal crops - Barley for grain - Yield (t/ha),2.48,..
216,Shepparton,Broadacre crops - Cereal crops - Triticale for grain - Area (ha),50,1
216,Shepparton,Broadacre crops - Cereal crops - Triticale for grain - Production (t),170,1
216,Shepparton,Broadacre crops - Cereal crops - Triticale for grain - Yield (t/ha),3.4,..
216,Shepparton,Broadacre crops - Cereal crops - Maize for grain - Area (ha),1929.24,16.97
216,Shepparton,Broadacre crops - Cereal crops - Maize for grain - Production (t),19714.31,16.97
216,Shepparton,Broadacre crops - Cereal crops - Maize for grain - Yield (t/ha),10.22,..
216,Shepparton,Fruit and nuts - Citrus fruit - Mandarins - Total trees (no.),57.13,1.14
216,Shepparton,Fruit and nuts - Citrus fruit - Mandarins - Trees of bearing age (no.),57.13,1.14
216,Shepparton,Fruit and nuts - Citrus fruit - Mandarins - Production (t),4.57007,1.14
216,Shepparton,Fruit and nuts - Citrus fruit - Mandarins - Yield (t/tree),0.08,..
216,Shepparton,Fruit and nuts - Citrus fruit - Oranges - Total trees (no.),6939.62,17.08
216,Shepparton,Fruit and nuts - Citrus fruit - Oranges - Trees of bearing age (no.),6939.62,17.08
216,Shepparton,Fruit and nuts - Citrus fruit - Oranges - Production (t),404.0515,17.08
216,Shepparton,Fruit and nuts - Citrus fruit - Oranges - Yield (t/tree),0.05822,..
216,Shepparton,Fruit and nuts - Citrus fruit - Other citrus fruit n.e.c. - Total trees (no.),37443.78,16.59
216,Shepparton,Fruit and nuts - Citrus fruit - Other citrus fruit n.e.c. - Trees not yet of bearing age (no.),7438.07,3.98
216,Shepparton,Fruit and nuts - Citrus fruit - Other citrus fruit n.e.c. - Trees of bearing age (no.),30005.72,15.18
217,Warrnambool and South West,Broadacre crops - Cereal crops - Wheat for grain - Area (ha),49222.51,287.71
217,Warrnambool and South West,Broadacre crops - Cereal crops - Wheat for grain - Production (t),166560.5,287.71
217,Warrnambool and South West,Broadacre crops - Cereal crops - Wheat for grain - Yield (t/ha),3.38,..
217,Warrnambool and South West,Broadacre crops - Cereal crops - Oats for grain - Area (ha),3254.54,97.23
217,Warrnambool and South West,Broadacre crops - Cereal crops - Oats for grain - Production (t),8051.16,97.23
217,Warrnambool and South West,Broadacre crops - Cereal crops - Oats for grain - Yield (t/ha),2.47,..
